"Redeem id","Creator id","Sender id","Diamonds earned from this gifter (so far)","Gifter spend coins on this creator (so far)","Gifter total purchased coins (so far)","Share","Flag","Suspicious diamonds","Sum of suspicious diamonds","Sum of diamonds earned from this gifter (so far)","Fraud ratio","Is fraudulent"
"5143758","2673302000","2919774253","20","32","600","0.05333333333333333333",0,"0","0","2625","0.00000000000000000000",False
"5143758","2673302000","2760124687","258","372","3200","0.11625000000000000000",0,"0","0","2625","0.00000000000000000000",False
"5143498","2688802880","2796178229","5","8","875000","0.000009142857142857142857",0,"0","0","5","0.00000000000000000000",False
"5142338","2688802880","2796178229","5","8","875000","0.000009142857142857142857",0,"0","0","5","0.00000000000000000000",False
"5142622","2850611501","2523622622","1100","1580","13670","0.11558156547183613753",0,"0","0","1309","0.00000000000000000000",False
"5142622","2850611501","2573742876","209","299","1850","0.16162162162162162162",0,"0","0","1309","0.00000000000000000000",False
"5142104","2905939461","2769615109","3466","4963","6689","0.74196441919569442368",0,"0","0","3675","0.00000000000000000000",False
"5142104","2905939461","2860139943","209","299","1540","0.19415584415584415584",0,"0","0","3675","0.00000000000000000000",False
"5139320","2685413256","2563754276","249","357","5140","0.06945525291828793774",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2676901910","469","673","7500","0.08973333333333333333",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2909811123","120","174","25000","0.00696000000000000000",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2887365741","208","298","32000","0.00931250000000000000",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2526642720","6294","8994","4090","2.1990220048899756",1,"6294","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2806721047","367","528","41250","0.01280000000000000000",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2743803371","1338","1914","8000","0.23925000000000000000",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2790181987","208","298","4800","0.06208333333333333333",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2523721512","208","298","1450","0.20551724137931034483",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2786910153","5","8","6100","0.00131147540983606557",0,"0","6294","9851","0.63891990660846614557",False
"5139320","2685413256","2596328434","385","553","2175","0.25425287356321839080",0,"0","6294","9851","0.63891990660846614557",False
"5144414","2627481138","2596494448","14063","20093","50250","0.39986069651741293532",0,"0","0","14549","0.000000000000000000000000",False
"5144414","2627481138","2716540716","278","398","25750","0.01545631067961165049",0,"0","0","14549","0.000000000000000000000000",False
"5144414","2627481138","2684198364","208","298","11050","0.02696832579185520362",0,"0","0","14549","0.000000000000000000000000",False
"5142242","2577695436","2627991428","838","1198","3937","0.30429260858521717043",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2546934888","349","499","3750","0.13306666666666666667",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2887402581","2099","2999","500","5.9980000000000000",1,"2099","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2916128309","32","47","13390","0.00351008215085884989",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2807482353","119","179","350","0.51142857142857142857",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2843010323","69","99","100","0.99000000000000000000",1,"69","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2760734059","767","1097","13500","0.08125925925925925926",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2541901268","2099","2999","3900","0.76897435897435897436",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2529489300","69","99","200","0.49500000000000000000",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2817672157","349","499","3696","0.13501082251082251082",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2858373683","349","499","6619","0.07538903157576673213",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2880267355","69","99","100","0.99000000000000000000",1,"69","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2598764568","349","499","1650","0.30242424242424242424",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2533227580","69","99","2900","0.03413793103448275862",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2624128728","69","99","40625","0.00243692307692307692",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2552595328","5","8","1950","0.00410256410256410256",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2886096633","20","32","880","0.03636363636363636364",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2535835332","349","499","1100","0.45363636363636363636",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2608244938","69","99","7570","0.01307793923381770145",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2510283233","698","998","34600","0.02884393063583815029",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2802498515","69","99","100","0.99000000000000000000",1,"69","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2578084206","630","903","3040","0.29703947368421052632",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2776466265","69","99","1000","0.09900000000000000000",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","6995154","557","797","11000","0.07245454545454545455",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2839088471","69","99","1540","0.06428571428571428571",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2743538267","349","499","2450","0.20367346938775510204",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2738051622","349","499","5200","0.09596153846153846154",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2690386570","159","243","740","0.32837837837837837838",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2783576411","20","32","675","0.04740740740740740741",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2616814866","605","881","4500","0.19577777777777777778",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2543117824","553","793","3300","0.24030303030303030303",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2812549369","6437","9200","13550","0.67896678966789667897",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2890405157","603","855","2500","0.34200000000000000000",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2584801896","69","99","700","0.14142857142857142857",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2785997943","349","499","3500","0.14257142857142857143",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2439883953","278","398","1000","0.39800000000000000000",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2590247588","248","356","600","0.59333333333333333333",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2590004114","110","158","1310","0.12061068702290076336",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2596436964","1660","2374","4950","0.47959595959595959596",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2585528614","2207","3185","7800","0.40833333333333333333",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2684416874","359","515","920","0.55978260869565217391",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2866020741","138","198","1500","0.13200000000000000000",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2520813559","74","107","650","0.16461538461538461538",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2679320094","349","499","5250","0.09504761904761904762",0,"0","2306","25161","0.09164977544612694249",False
"5142242","2577695436","2534013890","15","24","1650","0.01454545454545454545",0,"0","2306","25161","0.09164977544612694249",False
"5143910","2660879612","2848951399","5","8","200","0.04000000000000000000",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2919858657","5","8","150","0.05333333333333333333",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2869483851","55","79","100","0.79000000000000000000",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2581938320","55","79","360","0.21944444444444444444",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2844733781","55","79","83000","0.00095180722891566265",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2680246354","41","59","400","0.14750000000000000000",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2794913773","209","299","24200","0.01235537190082644628",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2911593245","96","138","3662","0.03768432550518842163",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2871050881","41","59","1100","0.05363636363636363636",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2912988973","264","378","5040","0.07500000000000000000",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2692058096","264","378","400","0.94500000000000000000",1,"264","519","2144","0.24207089552238805970",False
"5143910","2660879612","2848381949","41","59","50","1.1800000000000000",1,"41","519","2144","0.24207089552238805970",False
"5143910","2660879612","2716237422","55","79","100","0.79000000000000000000",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2814626835","55","79","1050","0.07523809523809523810",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2913717293","209","299","2100","0.14238095238095238095",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2689793424","214","307","345","0.88985507246376811594",1,"214","519","2144","0.24207089552238805970",False
"5143910","2660879612","2522781489","55","79","1450","0.05448275862068965517",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2790494487","205","295","3045","0.09688013136288998358",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2756664131","41","59","500","0.11800000000000000000",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2854141167","69","99","650","0.15230769230769230769",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2634214446","55","79","1200","0.06583333333333333333",0,"0","519","2144","0.24207089552238805970",False
"5143910","2660879612","2904736325","55","79","345","0.22898550724637681159",0,"0","519","2144","0.24207089552238805970",False
"5138304","2845554721","2916955531","1050","1500","1500","1.00000000000000000000",1,"1050","1050","3270","0.32110091743119266055",False
